DR_NO,Date Rptd,DATE OCC,TIME OCC
,08/05/2020 12:00:00 AM,07/29/2020 12:00:00 AM,2100.0
,10/21/2020 12:00:00 AM,,
200322320.0,,12/27/2020 12:00:00 AM,2030.0
,11/29/2020 12:00:00 AM,11/29/2020 12:00:00 AM,130.0
200617078.0,10/22/2020 12:00:00 AM,,1235.0
200907410.0,03/13/2020 12:00:00 AM,03/13/2020 12:00:00 AM,300.0
200712536.0,,,2105.0
200908380.0,,,224.0
201225510.0,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,
200216018.0,10/10/2020 12:00:00 AM,,2345.0
201215291.0,06/24/2020 12:00:00 AM,06/23/2020 12:00:00 AM,900.0
200714563.0,10/03/2020 12:00:00 AM,,
,08/14/2020 12:00:00 AM,08/12/2020 12:00:00 AM,2100.0
200511995.0,07/18/2020 12:00:00 AM,,
,01/28/2020 12:00:00 AM,01/27/2020 12:00:00 AM,
200104750.0,01/11/2020 12:00:00 AM,01/11/2020 12:00:00 AM,720.0
,,07/31/2020 12:00:00 AM,2020.0
200116884.0,08/24/2020 12:00:00 AM,,
200509761.0,05/21/2020 12:00:00 AM,,
,08/05/2020 12:00:00 AM,,1230.0
200611658.0,,06/22/2020 12:00:00 AM,628.0
200205356.0,01/28/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1545.0
,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,2110.0
,,09/08/2020 12:00:00 AM,700.0
200908452.0,,,
201207405.0,02/18/2020 12:00:00 AM,02/18/2020 12:00:00 AM,945.0
200315653.0,,08/10/2020 12:00:00 AM,1600.0
200915186.0,09/27/2020 12:00:00 AM,09/26/2020 12:00:00 AM,
200609594.0,04/22/2020 12:00:00 AM,,700.0
,06/11/2020 12:00:00 AM,06/11/2020 12:00:00 AM,
200614366.0,08/23/2020 12:00:00 AM,08/23/2020 12:00:00 AM,
200508664.0,04/24/2020 12:00:00 AM,,800.0
,,10/13/2020 12:00:00 AM,2000.0
,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,1115.0
200316094.0,,,
200315220.0,08/04/2020 12:00:00 AM,,2000.0
200317915.0,09/26/2020 12:00:00 AM,09/26/2020 12:00:00 AM,1420.0
200812103.0,07/21/2020 12:00:00 AM,,
200911420.0,06/22/2020 12:00:00 AM,04/03/2020 12:00:00 AM,1.0
200804371.0,,01/05/2020 12:00:00 AM,800.0
201111795.0,,,915.0
200210233.0,05/15/2020 12:00:00 AM,,2100.0
200708114.0,,04/08/2020 12:00:00 AM,
,10/07/2020 12:00:00 AM,,1300.0
201206824.0,,02/10/2020 12:00:00 AM,445.0
201105065.0,01/24/2020 12:00:00 AM,,1530.0
,01/11/2020 12:00:00 AM,01/10/2020 12:00:00 AM,2230.0
200817301.0,12/07/2020 12:00:00 AM,,1530.0
,,,1940.0
200705874.0,02/09/2020 12:00:00 AM,,1700.0
,11/13/2020 12:00:00 AM,11/12/2020 12:00:00 AM,1230.0
,,08/24/2020 12:00:00 AM,
200512288.0,07/26/2020 12:00:00 AM,07/26/2020 12:00:00 AM,
200312831.0,06/17/2020 12:00:00 AM,06/15/2020 12:00:00 AM,1700.0
200218879.0,12/22/2020 12:00:00 AM,12/20/2020 12:00:00 AM,700.0
200808920.0,04/30/2020 12:00:00 AM,,
200121312.0,11/20/2020 12:00:00 AM,11/20/2020 12:00:00 AM,
200410794.0,07/15/2020 12:00:00 AM,,1100.0
200306510.0,02/11/2020 12:00:00 AM,,2120.0
201307641.0,03/05/2020 12:00:00 AM,,1200.0
200111785.0,05/16/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1150.0
201222324.0,10/10/2020 12:00:00 AM,,2200.0
201110029.0,06/03/2020 12:00:00 AM,,1710.0
200704537.0,01/11/2020 12:00:00 AM,01/06/2020 12:00:00 AM,1845.0
201223034.0,10/21/2020 12:00:00 AM,10/08/2020 12:00:00 AM,
,03/28/2020 12:00:00 AM,,
200410168.0,,,10.0
,07/16/2020 12:00:00 AM,07/15/2020 12:00:00 AM,
200712242.0,,07/31/2020 12:00:00 AM,
200817762.0,12/20/2020 12:00:00 AM,12/19/2020 12:00:00 AM,1430.0
200308567.0,03/14/2020 12:00:00 AM,03/14/2020 12:00:00 AM,2250.0
200119622.0,10/17/2020 12:00:00 AM,09/07/2020 12:00:00 AM,1200.0
200211437.0,06/14/2020 12:00:00 AM,06/03/2020 12:00:00 AM,1.0
200415682.0,12/06/2020 12:00:00 AM,12/06/2020 12:00:00 AM,2130.0
,01/23/2020 12:00:00 AM,01/18/2020 12:00:00 AM,
200518024.0,12/20/2020 12:00:00 AM,12/20/2020 12:00:00 AM,1630.0
201209427.0,03/19/2020 12:00:00 AM,03/18/2020 12:00:00 AM,1300.0
200411004.0,,07/18/2020 12:00:00 AM,
,,,1900.0
200705401.0,01/30/2020 12:00:00 AM,01/27/2020 12:00:00 AM,1800.0
,06/12/2020 12:00:00 AM,06/12/2020 12:00:00 AM,
200213814.0,08/17/2020 12:00:00 AM,08/16/2020 12:00:00 AM,
200100882.0,07/07/2020 12:00:00 AM,,2020.0
201009466.0,,05/01/2020 12:00:00 AM,1200.0
200614849.0,09/02/2020 12:00:00 AM,,
200613294.0,,07/30/2020 12:00:00 AM,
200210888.0,06/02/2020 12:00:00 AM,05/28/2020 12:00:00 AM,900.0
200122480.0,12/17/2020 12:00:00 AM,,1815.0
200811623.0,07/08/2020 12:00:00 AM,07/07/2020 12:00:00 AM,2000.0
200120187.0,,,1700.0
200911999.0,,07/04/2020 12:00:00 AM,2330.0
,06/26/2020 12:00:00 AM,,1800.0
,,08/21/2020 12:00:00 AM,
201105588.0,02/06/2020 12:00:00 AM,,1500.0
,07/14/2020 12:00:00 AM,07/14/2020 12:00:00 AM,1235.0
,12/20/2020 12:00:00 AM,,2200.0
200411203.0,,07/26/2020 12:00:00 AM,2355.0
,04/06/2020 12:00:00 AM,04/06/2020 12:00:00 AM,1.0
200109311.0,03/17/2020 12:00:00 AM,03/17/2020 12:00:00 AM,
,07/23/2020 12:00:00 AM,07/23/2020 12:00:00 AM,930.0
,11/27/2020 12:00:00 AM,,800.0
,10/11/2020 12:00:00 AM,10/11/2020 12:00:00 AM,1140.0
200905915.0,,,1700.0
,08/04/2020 12:00:00 AM,07/28/2020 12:00:00 AM,800.0
,,01/24/2020 12:00:00 AM,1.0
200814291.0,,,130.0
201206297.0,02/02/2020 12:00:00 AM,01/31/2020 12:00:00 AM,2000.0
200507569.0,,,2200.0
200517068.0,11/23/2020 12:00:00 AM,,
201115225.0,10/29/2020 12:00:00 AM,10/29/2020 12:00:00 AM,
201206986.0,02/11/2020 12:00:00 AM,02/11/2020 12:00:00 AM,10.0
200912584.0,07/20/2020 12:00:00 AM,,1445.0
200517191.0,11/28/2020 12:00:00 AM,11/28/2020 12:00:00 AM,1500.0
200508143.0,,04/10/2020 12:00:00 AM,2000.0
200304718.0,01/13/2020 12:00:00 AM,01/12/2020 12:00:00 AM,
200616545.0,,10/09/2020 12:00:00 AM,
201112958.0,08/27/2020 12:00:00 AM,,1600.0
200508041.0,04/08/2020 12:00:00 AM,,345.0
200506941.0,03/09/2020 12:00:00 AM,03/08/2020 12:00:00 AM,1800.0
201304825.0,01/15/2020 12:00:00 AM,01/04/2020 12:00:00 AM,
200405424.0,02/06/2020 12:00:00 AM,,1400.0
200512756.0,08/07/2020 12:00:00 AM,,
200716533.0,11/30/2020 12:00:00 AM,,
,,04/13/2020 12:00:00 AM,
,,03/27/2020 12:00:00 AM,315.0
200811367.0,07/01/2020 12:00:00 AM,07/01/2020 12:00:00 AM,
200216757.0,10/27/2020 12:00:00 AM,10/21/2020 12:00:00 AM,600.0
201005802.0,02/11/2020 12:00:00 AM,02/10/2020 12:00:00 AM,1143.0
201306017.0,02/06/2020 12:00:00 AM,,
,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,100.0
200406517.0,03/04/2020 12:00:00 AM,03/04/2020 12:00:00 AM,
,07/20/2020 12:00:00 AM,,1330.0
200710724.0,06/19/2020 12:00:00 AM,,
200714668.0,10/08/2020 12:00:00 AM,,
200120169.0,10/28/2020 12:00:00 AM,,1600.0
200515535.0,10/20/2020 12:00:00 AM,10/20/2020 12:00:00 AM,
,05/10/2020 12:00:00 AM,05/05/2020 12:00:00 AM,2030.0
201013600.0,,09/28/2020 12:00:00 AM,
,07/13/2020 12:00:00 AM,07/10/2020 12:00:00 AM,
,07/10/2020 12:00:00 AM,07/09/2020 12:00:00 AM,
200708167.0,04/10/2020 12:00:00 AM,04/09/2020 12:00:00 AM,
,05/23/2020 12:00:00 AM,05/23/2020 12:00:00 AM,1920.0
,,,
,04/13/2020 12:00:00 AM,,200.0
200205402.0,01/17/2020 12:00:00 AM,01/16/2020 12:00:00 AM,
201209121.0,03/14/2020 12:00:00 AM,,2100.0
,06/26/2020 12:00:00 AM,06/26/2020 12:00:00 AM,1000.0
200804730.0,,,
200909717.0,05/15/2020 12:00:00 AM,05/12/2020 12:00:00 AM,
200618640.0,11/30/2020 12:00:00 AM,11/27/2020 12:00:00 AM,1900.0
,11/09/2020 12:00:00 AM,,
,12/04/2020 12:00:00 AM,12/02/2020 12:00:00 AM,
201015594.0,,11/30/2020 12:00:00 AM,1300.0
,,08/01/2020 12:00:00 AM,800.0
,02/11/2020 12:00:00 AM,02/11/2020 12:00:00 AM,2100.0
,,03/22/2020 12:00:00 AM,2000.0
200210793.0,05/29/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1230.0
200405314.0,,02/03/2020 12:00:00 AM,1615.0
200313761.0,07/06/2020 12:00:00 AM,,2200.0
,09/14/2020 12:00:00 AM,09/06/2020 12:00:00 AM,
200110957.0,04/24/2020 12:00:00 AM,04/24/2020 12:00:00 AM,255.0
200116609.0,,08/18/2020 12:00:00 AM,1800.0
200312028.0,05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,125.0
,10/07/2020 12:00:00 AM,10/07/2020 12:00:00 AM,900.0
200208387.0,,03/30/2020 12:00:00 AM,1900.0
,05/18/2020 12:00:00 AM,05/12/2020 12:00:00 AM,1810.0
,05/04/2020 12:00:00 AM,05/04/2020 12:00:00 AM,1000.0
201011604.0,07/31/2020 12:00:00 AM,07/09/2020 12:00:00 AM,1340.0
201218009.0,08/07/2020 12:00:00 AM,08/07/2020 12:00:00 AM,550.0
,,02/13/2020 12:00:00 AM,2300.0
200407822.0,04/14/2020 12:00:00 AM,,1100.0
201226495.0,12/16/2020 12:00:00 AM,,
200412026.0,08/22/2020 12:00:00 AM,08/21/2020 12:00:00 AM,
,05/30/2020 12:00:00 AM,05/29/2020 12:00:00 AM,
201213261.0,05/16/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1800.0
200508408.0,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1200.0
200517938.0,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,342.0
200912991.0,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,
,,01/14/2020 12:00:00 AM,2130.0
201224479.0,11/15/2020 12:00:00 AM,11/15/2020 12:00:00 AM,200.0
200712310.0,08/02/2020 12:00:00 AM,,
201009608.0,06/02/2020 12:00:00 AM,,10.0
200504057.0,,,2030.0
,,,1420.0
,02/20/2020 12:00:00 AM,02/20/2020 12:00:00 AM,
201305498.0,,01/27/2020 12:00:00 AM,
200307640.0,03/01/2020 12:00:00 AM,,
200706917.0,03/03/2020 12:00:00 AM,03/03/2020 12:00:00 AM,1140.0
200616577.0,10/12/2020 12:00:00 AM,10/12/2020 12:00:00 AM,115.0
200711079.0,06/30/2020 12:00:00 AM,,1550.0
,08/08/2020 12:00:00 AM,08/08/2020 12:00:00 AM,1830.0
200606525.0,,,937.0
,,05/15/2020 12:00:00 AM,
200218229.0,,12/04/2020 12:00:00 AM,2300.0
201218738.0,,07/21/2020 12:00:00 AM,1750.0
200808741.0,04/27/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1900.0
200710996.0,,06/26/2020 12:00:00 AM,1315.0
201115112.0,10/26/2020 12:00:00 AM,,
201108692.0,04/24/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1500.0
,08/17/2020 12:00:00 AM,,
,03/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,
201307831.0,03/09/2020 12:00:00 AM,03/09/2020 12:00:00 AM,
,02/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,330.0
200712725.0,08/13/2020 12:00:00 AM,08/09/2020 12:00:00 AM,1500.0
,08/19/2020 12:00:00 AM,08/19/2020 12:00:00 AM,
200815772.0,10/27/2020 12:00:00 AM,10/25/2020 12:00:00 AM,1930.0
201006193.0,,02/19/2020 12:00:00 AM,745.0
200321450.0,,12/09/2020 12:00:00 AM,
200900618.0,,03/01/2020 12:00:00 AM,800.0
201006630.0,,02/28/2020 12:00:00 AM,
201211594.0,,,1820.0
,04/06/2020 12:00:00 AM,04/05/2020 12:00:00 AM,1617.0
,,09/28/2020 12:00:00 AM,
,07/07/2020 12:00:00 AM,07/07/2020 12:00:00 AM,
200111713.0,,05/13/2020 12:00:00 AM,1400.0
201106617.0,,02/28/2020 12:00:00 AM,1.0
200510041.0,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1530.0
201217288.0,07/27/2020 12:00:00 AM,07/20/2020 12:00:00 AM,800.0
201207841.0,02/25/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1200.0
,12/05/2020 12:00:00 AM,12/05/2020 12:00:00 AM,2310.0
200605905.0,02/10/2020 12:00:00 AM,,1200.0
200507876.0,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,620.0
201307623.0,03/05/2020 12:00:00 AM,,1500.0
200817064.0,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,1340.0
201112056.0,07/31/2020 12:00:00 AM,07/31/2020 12:00:00 AM,1250.0
,08/05/2020 12:00:00 AM,08/04/2020 12:00:00 AM,
201100565.0,03/03/2020 12:00:00 AM,03/03/2020 12:00:00 AM,
,03/26/2020 12:00:00 AM,,
201013089.0,09/14/2020 12:00:00 AM,09/10/2020 12:00:00 AM,930.0
,01/06/2020 12:00:00 AM,01/05/2020 12:00:00 AM,1910.0
200517520.0,12/06/2020 12:00:00 AM,,
201215860.0,07/01/2020 12:00:00 AM,06/27/2020 12:00:00 AM,1900.0
200117954.0,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,1245.0
201005196.0,,01/03/2020 12:00:00 AM,1400.0
,,02/16/2020 12:00:00 AM,1800.0
,,06/01/2020 12:00:00 AM,
200105709.0,,,1040.0
200612288.0,,07/07/2020 12:00:00 AM,1525.0
,,06/27/2020 12:00:00 AM,
201226612.0,12/09/2020 12:00:00 AM,12/08/2020 12:00:00 AM,
200916764.0,11/03/2020 12:00:00 AM,11/03/2020 12:00:00 AM,
200321099.0,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,
,,10/30/2020 12:00:00 AM,
201216955.0,07/22/2020 12:00:00 AM,,1700.0
,,,100.0
200804757.0,01/15/2020 12:00:00 AM,01/15/2020 12:00:00 AM,1030.0
,01/12/2020 12:00:00 AM,,1650.0
,,,1730.0
,02/23/2020 12:00:00 AM,02/22/2020 12:00:00 AM,
200315092.0,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,2320.0
,10/09/2020 12:00:00 AM,10/09/2020 12:00:00 AM,1000.0
200209184.0,04/20/2020 12:00:00 AM,,935.0
,06/07/2020 12:00:00 AM,,2200.0
201307981.0,,03/08/2020 12:00:00 AM,1800.0
201006192.0,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,
201223646.0,10/30/2020 12:00:00 AM,10/30/2020 12:00:00 AM,2240.0
,07/23/2020 12:00:00 AM,02/27/2020 12:00:00 AM,900.0
201309884.0,,04/23/2020 12:00:00 AM,2030.0
200704937.0,,,300.0
200511633.0,07/09/2020 12:00:00 AM,07/08/2020 12:00:00 AM,1700.0
200111581.0,05/11/2020 12:00:00 AM,,
200608099.0,03/19/2020 12:00:00 AM,,545.0
200610376.0,05/14/2020 12:00:00 AM,05/05/2020 12:00:00 AM,1200.0
200312335.0,06/05/2020 12:00:00 AM,06/05/2020 12:00:00 AM,
200809925.0,05/07/2020 12:00:00 AM,05/07/2020 12:00:00 AM,1500.0
201109222.0,05/10/2020 12:00:00 AM,04/17/2020 12:00:00 AM,1200.0
201015689.0,12/03/2020 12:00:00 AM,,
200507310.0,,,1930.0
,,,
201100811.0,12/20/2020 12:00:00 AM,12/20/2020 12:00:00 AM,1700.0
,01/09/2020 12:00:00 AM,01/08/2020 12:00:00 AM,
,03/11/2020 12:00:00 AM,03/11/2020 12:00:00 AM,
201214881.0,06/18/2020 12:00:00 AM,,
200505655.0,,02/09/2020 12:00:00 AM,1845.0
,01/12/2020 12:00:00 AM,,1530.0
201012465.0,,08/25/2020 12:00:00 AM,1800.0
201210854.0,04/13/2020 12:00:00 AM,04/13/2020 12:00:00 AM,100.0
,01/22/2020 12:00:00 AM,,1800.0
201207670.0,02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,200.0
,,,
200709908.0,,05/31/2020 12:00:00 AM,130.0
200507899.0,04/03/2020 12:00:00 AM,,1200.0
201008392.0,04/25/2020 12:00:00 AM,04/25/2020 12:00:00 AM,2000.0
,,05/05/2020 12:00:00 AM,
200716814.0,,12/06/2020 12:00:00 AM,1800.0
200204562.0,,,2040.0
200315504.0,08/09/2020 12:00:00 AM,08/09/2020 12:00:00 AM,1950.0
201009982.0,06/14/2020 12:00:00 AM,06/12/2020 12:00:00 AM,
200909368.0,05/06/2020 12:00:00 AM,05/05/2020 12:00:00 AM,830.0
201221512.0,09/27/2020 12:00:00 AM,09/25/2020 12:00:00 AM,520.0
200320945.0,11/26/2020 12:00:00 AM,11/26/2020 12:00:00 AM,1230.0
201108544.0,04/20/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1700.0
200700649.0,,04/03/2020 12:00:00 AM,2300.0
200300896.0,11/23/2020 12:00:00 AM,11/23/2020 12:00:00 AM,
201210465.0,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,2020.0
,06/11/2020 12:00:00 AM,,
,,08/16/2020 12:00:00 AM,455.0
,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,1400.0
200611456.0,06/16/2020 12:00:00 AM,06/15/2020 12:00:00 AM,1430.0
200817047.0,12/01/2020 12:00:00 AM,11/20/2020 12:00:00 AM,
200404183.0,01/05/2020 12:00:00 AM,,2010.0
,,10/22/2020 12:00:00 AM,1915.0
,02/13/2020 12:00:00 AM,02/12/2020 12:00:00 AM,1930.0
200608304.0,03/24/2020 12:00:00 AM,,
201205074.0,,01/16/2020 12:00:00 AM,1625.0
,11/11/2020 12:00:00 AM,11/11/2020 12:00:00 AM,2205.0
,,10/10/2020 12:00:00 AM,
200305889.0,,01/31/2020 12:00:00 AM,2000.0
200114073.0,06/29/2020 12:00:00 AM,06/28/2020 12:00:00 AM,2346.0
200405489.0,02/07/2020 12:00:00 AM,,
201211063.0,04/17/2020 12:00:00 AM,04/17/2020 12:00:00 AM,5.0
,05/28/2020 12:00:00 AM,05/27/2020 12:00:00 AM,100.0
200117177.0,,,220.0
200317330.0,09/14/2020 12:00:00 AM,,
,04/17/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1430.0
201015278.0,11/21/2020 12:00:00 AM,11/21/2020 12:00:00 AM,335.0
200805781.0,02/09/2020 12:00:00 AM,02/09/2020 12:00:00 AM,1450.0
200614702.0,,08/27/2020 12:00:00 AM,1400.0
200804066.0,01/02/2020 12:00:00 AM,01/02/2020 12:00:00 AM,1300.0
200218813.0,,,1900.0
200206644.0,02/22/2020 12:00:00 AM,,1900.0
200321043.0,,11/27/2020 12:00:00 AM,
200214459.0,09/01/2020 12:00:00 AM,08/31/2020 12:00:00 AM,
,,,1800.0
200300900.0,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,615.0
,12/21/2020 12:00:00 AM,12/18/2020 12:00:00 AM,1800.0
200709995.0,,05/30/2020 12:00:00 AM,1830.0
,01/29/2020 12:00:00 AM,01/28/2020 12:00:00 AM,2300.0
200608036.0,03/17/2020 12:00:00 AM,03/17/2020 12:00:00 AM,
201107149.0,03/10/2020 12:00:00 AM,03/09/2020 12:00:00 AM,
200321894.0,12/17/2020 12:00:00 AM,,1510.0
200906541.0,02/26/2020 12:00:00 AM,02/26/2020 12:00:00 AM,
200613058.0,07/25/2020 12:00:00 AM,,
200113642.0,06/19/2020 12:00:00 AM,,1500.0
200311722.0,,05/20/2020 12:00:00 AM,2230.0
,12/08/2020 12:00:00 AM,11/28/2020 12:00:00 AM,
200917659.0,,,
201224609.0,11/15/2020 12:00:00 AM,11/15/2020 12:00:00 AM,
200716993.0,12/11/2020 12:00:00 AM,,1630.0
,,04/16/2020 12:00:00 AM,515.0
200511333.0,07/02/2020 12:00:00 AM,07/02/2020 12:00:00 AM,700.0
201116110.0,11/27/2020 12:00:00 AM,11/26/2020 12:00:00 AM,1330.0
200607338.0,03/04/2020 12:00:00 AM,01/20/2020 12:00:00 AM,
200918506.0,12/16/2020 12:00:00 AM,12/14/2020 12:00:00 AM,1200.0
,03/14/2020 12:00:00 AM,,
200212860.0,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,2250.0
201007656.0,03/29/2020 12:00:00 AM,,2010.0
200516945.0,,11/12/2020 12:00:00 AM,1900.0
,,06/29/2020 12:00:00 AM,700.0
200619576.0,12/22/2020 12:00:00 AM,12/22/2020 12:00:00 AM,1810.0
200617466.0,11/01/2020 12:00:00 AM,10/31/2020 12:00:00 AM,1700.0
201014693.0,11/03/2020 12:00:00 AM,11/03/2020 12:00:00 AM,1330.0
,,01/01/2020 12:00:00 AM,2030.0
200615861.0,09/25/2020 12:00:00 AM,09/24/2020 12:00:00 AM,2050.0
200504333.0,,01/08/2020 12:00:00 AM,805.0
201108056.0,04/06/2020 12:00:00 AM,04/05/2020 12:00:00 AM,
200414980.0,11/17/2020 12:00:00 AM,11/02/2020 12:00:00 AM,
,,04/28/2020 12:00:00 AM,30.0
200716544.0,11/30/2020 12:00:00 AM,,
200116319.0,08/13/2020 12:00:00 AM,08/12/2020 12:00:00 AM,
200216270.0,10/17/2020 12:00:00 AM,10/10/2020 12:00:00 AM,
201300955.0,09/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,2030.0
,,,1000.0
200105425.0,01/22/2020 12:00:00 AM,01/22/2020 12:00:00 AM,
201222212.0,10/08/2020 12:00:00 AM,10/08/2020 12:00:00 AM,
200907147.0,,03/08/2020 12:00:00 AM,
200118445.0,,,1148.0
,,,900.0
200710282.0,06/07/2020 12:00:00 AM,06/07/2020 12:00:00 AM,1.0
201016369.0,12/25/2020 12:00:00 AM,,
200107715.0,02/23/2020 12:00:00 AM,,130.0
200412273.0,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,540.0
200308845.0,03/20/2020 12:00:00 AM,03/20/2020 12:00:00 AM,
201300890.0,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,2300.0
200122487.0,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,1625.0
201224065.0,11/06/2020 12:00:00 AM,10/26/2020 12:00:00 AM,
200608336.0,03/25/2020 12:00:00 AM,03/25/2020 12:00:00 AM,
200413246.0,09/28/2020 12:00:00 AM,09/28/2020 12:00:00 AM,30.0
200911713.0,06/29/2020 12:00:00 AM,,
,,05/19/2020 12:00:00 AM,
,11/28/2020 12:00:00 AM,,1000.0
,01/14/2020 12:00:00 AM,01/14/2020 12:00:00 AM,
200308248.0,03/08/2020 12:00:00 AM,03/07/2020 12:00:00 AM,1320.0
,07/06/2020 12:00:00 AM,07/04/2020 12:00:00 AM,1200.0
,05/24/2020 12:00:00 AM,,300.0
,06/14/2020 12:00:00 AM,06/14/2020 12:00:00 AM,1851.0
201106632.0,02/28/2020 12:00:00 AM,,
200605491.0,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,330.0
,08/08/2020 12:00:00 AM,,
,02/26/2020 12:00:00 AM,,1425.0
200918905.0,12/28/2020 12:00:00 AM,,
200915292.0,09/28/2020 12:00:00 AM,09/28/2020 12:00:00 AM,1730.0
200911790.0,,06/30/2020 12:00:00 AM,
201216112.0,07/08/2020 12:00:00 AM,07/08/2020 12:00:00 AM,555.0
200214549.0,,,2000.0
,,,700.0
,,04/25/2020 12:00:00 AM,1945.0
201220162.0,09/07/2020 12:00:00 AM,09/07/2020 12:00:00 AM,1340.0
200312848.0,,,
201210401.0,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,2123.0
200411060.0,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,2210.0
200816451.0,11/14/2020 12:00:00 AM,11/13/2020 12:00:00 AM,200.0
200506572.0,03/01/2020 12:00:00 AM,,
200309303.0,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,555.0
201223852.0,,11/03/2020 12:00:00 AM,1225.0
200709746.0,,05/28/2020 12:00:00 AM,1115.0
200806342.0,,02/20/2020 12:00:00 AM,2100.0
200310293.0,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1000.0
,06/19/2020 12:00:00 AM,06/16/2020 12:00:00 AM,
200808746.0,04/26/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1444.0
,09/18/2020 12:00:00 AM,,1800.0
,04/15/2020 12:00:00 AM,,
201014870.0,11/08/2020 12:00:00 AM,11/08/2020 12:00:00 AM,1821.0
200811000.0,06/22/2020 12:00:00 AM,,2120.0
200711605.0,07/14/2020 12:00:00 AM,05/19/2020 12:00:00 AM,1000.0
200607457.0,03/06/2020 12:00:00 AM,03/06/2020 12:00:00 AM,1720.0
200415554.0,12/03/2020 12:00:00 AM,11/30/2020 12:00:00 AM,
201305363.0,01/24/2020 12:00:00 AM,,1640.0
201010267.0,,06/22/2020 12:00:00 AM,1140.0
,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,
201221702.0,09/30/2020 12:00:00 AM,,
,,07/31/2020 12:00:00 AM,
200305032.0,01/18/2020 12:00:00 AM,,
,03/20/2020 12:00:00 AM,03/18/2020 12:00:00 AM,1630.0
201015320.0,,11/22/2020 12:00:00 AM,2200.0
,01/29/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1430.0
200615303.0,09/12/2020 12:00:00 AM,08/21/2020 12:00:00 AM,
200205914.0,,02/08/2020 12:00:00 AM,1040.0
,09/12/2020 12:00:00 AM,09/11/2020 12:00:00 AM,1900.0
201221933.0,10/03/2020 12:00:00 AM,,
,,,1800.0
200212426.0,07/11/2020 12:00:00 AM,07/10/2020 12:00:00 AM,2230.0
201207118.0,02/13/2020 12:00:00 AM,02/13/2020 12:00:00 AM,1736.0
,05/31/2020 12:00:00 AM,,
200108686.0,03/07/2020 12:00:00 AM,03/05/2020 12:00:00 AM,2030.0
201219590.0,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,1720.0
,05/22/2020 12:00:00 AM,,1800.0
201011121.0,07/19/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1800.0
200505252.0,01/30/2020 12:00:00 AM,,1900.0
200905992.0,02/14/2020 12:00:00 AM,02/13/2020 12:00:00 AM,1050.0
201212199.0,05/05/2020 12:00:00 AM,05/04/2020 12:00:00 AM,1700.0
200910755.0,,,1830.0
,10/07/2020 12:00:00 AM,10/07/2020 12:00:00 AM,830.0
200211432.0,06/17/2020 12:00:00 AM,06/16/2020 12:00:00 AM,2000.0
,,,2100.0
200507883.0,,03/26/2020 12:00:00 AM,1755.0
,07/20/2020 12:00:00 AM,07/19/2020 12:00:00 AM,
,,05/24/2020 12:00:00 AM,830.0
